241,173
334,350
267,102
357,224
92,320
0,308
356,78
235,127
125,82
259,299
37,126
90,193
344,123
222,189
265,78
118,48
161,148
285,5
102,349
130,132
322,307
43,204
87,77
126,91
189,23
14,327
180,19
135,134
50,239
136,329
92,121
54,336
222,159
84,110
351,77
93,328
355,286
5,186
163,278
243,274
72,73
338,60
40,150
303,165
85,237
293,110
121,277
92,54
61,227
198,194
319,53
327,61
119,6
264,283
153,137
136,207
44,235
40,138
177,216
52,108
62,221
227,53
246,197
315,42
55,184
258,22
50,310
141,208
338,299
359,53
254,51
294,193
53,183
140,10
103,332
73,202
94,240
18,99
88,28
269,20
230,329
359,333
282,244
284,17
282,292
283,264
339,309
239,59
23,29
155,331
253,153
265,137
252,78
10,327
196,1
297,48
279,241
119,265
328,317
33,188
4,234
279,325
59,68
323,212
223,219
60,338
195,3
19,286
45,217
327,334
228,153
350,260
295,303
34,163
94,55
316,189
199,333
117,128
99,207
29,360
185,240
231,211
261,40
101,201
343,124
168,292
330,31
40,190
24,232
36,6
6,32
141,32
53,155
19,159
14,172
330,324
96,210
98,201
84,157
108,18
29,110
247,88
96,166
342,27
254,276
104,322
107,281
170,250
61,68
258,17
201,258
3,310
219,24
95,253
348,172
348,226
49,218
114,288
204,199
103,106
102,14
328,331
307,195
284,279
135,55
214,318
351,334
278,187
148,333
346,244
265,95
118,114
186,229
124,128
327,287
64,184
84,33
141,56
26,351
268,40
120,284
347,64
240,174
127,204
118,138
192,126
356,259
85,226
174,232
104,101
311,295
37,22
181,194
294,72
343,312
49,16
17,288
331,301
200,55
252,51
216,210
131,234
175,65
66,212
172,331
279,120
224,138
360,90
359,66
125,214
229,104
323,65
17,246
43,10
124,306
290,294
63,136
329,18
66,122
73,76
293,274
327,176
206,30
339,285
21,25
209,132
186,274
233,283
177,267
151,229
119,253
294,211
65,12
15,281
69,183
209,106
88,51
359,6
164,266
344,74
358,158
188,176
297,279
133,65
330,197
76,183
303,22
327,170
13,343
150,64
301,40
115,307
342,275
266,78
199,86
79,333
25,8
337,112
251,143
299,221
320,262
93,88
212,187
339,157
182,49
179,192
65,269
221,80
358,248
118,14
58,31
41,358
301,126
218,255
334,198
165,317
5,77
294,234
215,173
123,130
129,38
213,205
254,297
292,258
111,352
211,110
94,351
56,25
42,199
168,272
211,111
82,146
285,276
23,325
182,191
178,235
77,85
220,21
238,294
282,141
53,128
76,359
356,42
167,163
111,98
66,96
49,274
241,106
264,102
147,78
56,352
155,115
318,55
21,155
105,110
73,346
347,290
196,134
133,348
132,96
214,308
191,134
274,53
131,31
105,355
139,129
125,266
125,249
278,145
135,56
212,148
3,17
259,45
280,13
267,8
17,41
250,251
97,340
113,232
307,295
42,161
324,323
329,150
329,201
75,77
12,225
124,71
318,177
58,109
206,182
192,265
229,99
278,272
321,278
346,61
87,210
43,158
39,30
315,130
154,51
336,316
348,99
207,189
30,14
32,194
254,294
311,356
192,333
127,325
203,85
260,278
12,276
80,33
33,337
251,126
54,203
172,56
21,67
193,156
20,154
28,5
72,118
66,194
323,283
214,183
27,97
184,117
263,326
156,13
294,92
285,288
278,306
7,33
54,70
318,123
240,95
85,300
183,42
89,345
180,64
231,236
33,308
311,239
17,35
240,41
148,356
40,198
269,222
158,77
69,196
114,215
350,55
31,284
335,1
15,9
104,190
222,213
44,140
151,301
316,360
12,204
135,321
120,359
284,22
340,87
108,147
315,269
267,352
185,297
137,204
320,121
338,349
283,79
79,346
341,189
237,144
137,22
185,359
194,351
325,149
227,133
319,223
53,50
120,194
350,218
360,290
141,313
107,327
56,0
20,106
183,305
28,109
300,285
155,290
57,290
53,27
119,318
285,27
87,301
337,87
104,315
174,293
16,118
205,288
331,156
164,181
341,351
235,22
50,219
295,31
146,94
293,44
301,349
33,168
16,69
162,352
103,204
312,172
171,177
63,124
118,65
219,343
333,147
305,271
43,332
4,22
104,218
216,345
94,67
336,306
125,259
120,108
244,122
344,50
315,238
75,129
283,131
69,71
340,332
32,211
20,222
348,204
293,312
154,161
93,116
67,309
322,76
359,197
10,322
141,112
66,344
94,322
97,344
316,304
69,255
190,190
56,7
249,330
92,47
140,277
47,294
143,32
287,199
99,92
91,96
125,247
251,65
241,40
311,206
340,279
224,12
267,183
48,354
226,203
216,303
23,168
39,205
195,161
123,324
72,96
79,309
65,166
198,231
179,256
252,91
223,173
324,82
96,51
357,265
305,147
337,307
194,300
137,159
67,102
200,175
149,294
177,291
178,59
342,157
237,224
161,128
348,120
44,194
77,115
210,149
215,159
94,317
173,271
66,122
350,328
212,69
117,286
24,284
341,293
212,355
249,232
226,195
86,2
340,329
90,46
293,255
199,193
174,242
260,355
8,240
64,179
249,210
216,114
339,164
298,300
250,248
75,163
74,355
288,5
10,258
357,56
202,91
336,117
56,187
316,147
12,313
138,348
195,355
184,57
98,130
257,145
233,13
19,38
229,256
211,183
339,120
173,316
5,173
152,336
360,299
281,346
231,234
269,317
324,187
285,165
159,41
28,258
328,278
94,25
128,239
34,58
291,183
8,270
333,165
120,303
153,304
354,66
11,239
295,17
167,150
264,39
200,159
262,45
94,199
171,82
288,0
276,46
359,327
136,106
349,17
76,239
283,73
83,57
306,3
217,334
114,203
133,319
104,174
163,121
285,118
166,142
343,106
211,356
52,171
176,75
311,256
178,75
216,94
343,328
17,174
29,331
21,189
147,201
76,122
151,310
150,257
254,200
327,39
132,310
212,245
207,266
71,88
341,178
246,218
33,283
257,273
112,86
136,43
197,261
352,224
236,240
167,165
221,189
10,179
356,199
267,213
166,102
310,18
17,343
161,73
97,318
301,108
247,269
149,239
116,323
159,200
112,217
180,279
299,242
98,216
28,37
52,169
97,256
247,141
358,49
51,172
151,3
357,187
112,97
222,356
148,4
349,144
326,189
201,330
271,135
299,99
239,222
171,247
123,245
149,146
70,187
27,148
50,354
109,87
188,352
24,57
27,125
183,328
92,105
311,0
271,337
94,284
175,61
19,267
220,335
80,52
65,174
9,281
13,317
86,172
316,261
277,27
2,202
116,183
133,28
271,239
191,335
334,309
308,50
119,109
258,1
320,201
181,99
69,19
202,267
292,32
341,53
235,51
261,66
261,271
358,351
7,317
22,242
336,270
38,286
171,95
280,257
142,182
312,82
109,183
324,260
324,168
99,328
181,94
340,237
329,197
331,273
32,69
272,244
70,295
93,242
348,277
301,158
128,5
213,63
61,163
8,246
2,122
259,132
16,0
344,185
108,86
306,68
152,330
39,312
126,167
134,79
119,70
195,298
160,296
160,112
66,268
0,303
140,94
126,310
16,120
58,269
247,195
160,286
225,62
290,42
339,130
76,208
31,213
263,238
163,217
249,39
119,257
355,185
343,183
36,359
273,110
260,66
264,35
200,56
64,30
212,188
357,285
123,133
19,99
353,148
218,274
22,280
168,112
339,66
44,95
189,320
131,128
207,175
316,210
257,14
331,274
188,82
247,357
243,151
21,246
286,290
93,15
171,64
37,47
5,265
132,281
115,135
328,4
67,118
256,303
298,57
279,183
198,284
66,30
47,271
97,21
56,61
321,176
303,243
266,197
231,280
321,213
196,195
260,167
300,337
2,160
202,334
233,195
38,151
323,318
92,281
44,342
318,295
133,358
311,182
115,52
24,184
2,326
93,153
248,291
323,252
319,126
349,293
350,152
89,261
69,337
269,11
95,72
68,28
123,153
211,218
251,23
190,43
135,46
207,160
170,105
12,110
114,298
53,86
293,152
153,157
232,289
75,178
271,254
270,93
336,108
170,305
306,47
280,357
81,351
112,93
77,148
127,156
51,329
233,210
279,186
113,43
302,67
24,214
213,93
247,281
8,135
244,221
317,112
161,112
22,247
109,342
223,218
43,298
298,87
158,68
199,33
64,53
258,342
295,255
30,224
257,115
297,139
325,109
285,230
118,172
197,314
57,301
142,308
134,142
49,301
83,66
179,87
90,8
164,277
182,256
39,296
357,58
271,210
170,247
230,223
293,147
34,259
237,146
60,151
34,192
312,41
8,105
112,344
197,56
9,311
8,213
205,122
66,325
35,267
191,301
250,350
184,33
69,11
293,165
118,360
262,190
100,129
190,282
208,108
157,202
338,34
202,18
153,219
44,294
304,253
242,87
37,340
20,348
29,286
332,58
185,271
121,97
28,329
52,211
65,272
43,156
140,315
162,169
173,30
236,212
201,231
82,150
288,185
353,65
21,128
246,8
0,19
302,96
76,174
287,201
303,329
287,148
162,50
35,246
279,29
249,155
172,136
2,69
163,130
164,29
319,51
350,60
85,324
357,155
31,278
309,171
82,307
208,37
287,178
326,314
343,182
43,232
160,278
92,178
247,144
11,182
77,82
289,85
133,339
138,274
163,254
135,132
229,2
246,264
119,51
246,39
250,183
130,260
223,266
89,260
265,69
53,177
215,122
313,300
287,104
156,264
249,65
37,51
263,19
173,186
58,278
147,36
115,306
11,139
28,293
333,114
279,324
67,213
139,62
51,153
201,33
133,110
198,300
217,50
20,1
135,210
342,103
257,168
258,60
54,136
177,55
273,155
299,179
16,69
356,120
179,150
349,319
90,51
214,194
52,54
137,355
354,175
188,223
184,194
183,331
281,247
241,14
64,251
152,88
304,66
131,185
304,122
327,301
334,308
287,187
315,291
319,81
108,311
200,83
49,164
189,357
148,176
215,59
102,251
120,192
44,263
253,185
171,164
139,150
240,320
88,174
104,150
310,235
173,12
84,128
42,322
194,299
47,275
68,259
299,277
96,283
132,188
75,286
100,177
226,28
308,73
24,309
158,188
293,287
133,169
247,105
76,136
48,26
62,121
293,109
256,345
145,14
253,152
158,234
113,64
242,194
262,322
297,126
131,5
220,251
314,88
315,48
318,100
66,76
109,150
19,168
163,36
151,354
169,6
247,194
42,189
178,84
330,261
53,337
64,60
216,287
176,259
241,79
17,157
175,53
59,164
331,146
139,195
12,316
62,67
347,197
157,39
24,271
294,27
175,297
269,182
220,143
126,159
206,293
306,21
102,174
275,97
77,199
87,159
214,105
153,243
64,287
108,97
349,75
112,287
327,105
4,156
102,124
148,108
36,250
125,187
34,5
278,100
51,284
106,7
232,265
1,155
141,262
257,287
39,111
262,199
181,50
5,181
169,175
54,237
279,283
10,54
70,212
231,257
9,125
38,256
250,330
143,70
212,109
81,219
30,264
166,63
17,305
188,162
242,68
296,197
185,228
58,196
48,201
315,207
279,167
324,236
40,98
144,27
322,145
229,27
165,22
73,15
161,327
157,179
201,269
285,60
205,204
55,342
201,53
122,299
50,236
237,201
256,263
111,171
318,314
44,20
261,34
285,164
146,260
223,310
13,328
102,319
191,71
136,213
283,104
317,353
293,154
294,213
54,273
350,303
351,144
140,107
264,280
191,20
111,212
58,118
7,212
148,67
320,303
51,245
189,321
219,92
247,14
56,233
9,52
246,265
182,341
283,102
242,102
30,149
67,13
40,6
186,260
138,159
176,63
310,278
7,79
156,5
271,87
110,353
295,260
303,189
71,289
59,82
78,40
185,176
203,278
279,328
256,83
147,324
248,250
83,241
261,4
80,257
268,257
252,143
47,209
116,145
136,120
110,359
262,344
242,237
150,147
2,271
41,159
117,134
39,211
94,196
243,110
131,198
12,50
353,30
357,96
90,257
108,0
61,10
256,243
170,268
42,336
318,275
77,302
295,68
115,126
270,59
163,28
75,75
85,299
79,242
220,207
292,23
65,56
1,28
237,52
105,110
159,14
132,31
46,118
220,193
200,60
75,293
34,65
300,3
281,83
356,179
200,139
201,52
31,133
118,244
140,112
89,180
77,300
130,10
311,277
56,133
231,277
151,197
26,224
338,248
166,205
165,132
79,87
50,252
326,296
242,113
6,129
354,163
168,210
352,6
326,98
310,233
340,8
242,32
352,140
329,42
186,333
102,309
222,344
234,234
118,316
198,136
107,200
184,205
27,2
235,162
101,238
146,15
41,307
168,38
54,170
157,144
8,209
216,156
262,350
112,241
187,258
266,262
342,329
263,97
88,100
169,181
35,299
169,56
100,124
86,320
273,329
107,59
22,153
175,38
207,346
329,70
77,56
41,63
226,138
197,137
181,320
328,226
60,220
319,126
103,90
250,59
108,144
11,126
251,252
249,215
357,250
174,145
168,238
0,312
3,145
240,69
292,335
18,54
140,167
61,28
148,95
4,71
231,190
121,252
300,283
131,14
123,236
62,166
41,275
109,55
283,339
107,2
312,280
57,29
109,18
200,129
191,21
237,216
340,186
45,227
154,20
132,211
283,124
54,40
181,180
155,109
189,154
102,63
210,213
261,354
312,176
45,240
73,113
223,46
225,196
8,178
61,271
296,58
37,144
86,13
187,20
24,98
281,298
18,248
181,144
0,350
17,17
87,38
255,206
344,227
91,10
325,349
281,297
256,325
129,71
51,115
158,44
230,64
78,12
121,197
350,163
339,80
248,339
292,38
294,358
217,168
138,197
218,37
131,168
235,60
68,316
76,205
251,330
218,198
202,237
65,168
66,199
351,39
92,25
36,57
255,188
219,317
283,22
328,106
247,318
300,109
207,20
88,333
157,265
139,94
356,253
336,117
222,134
309,268
218,167
264,79
339,61
159,126
220,271
151,41
183,183
332,76
211,48
333,322
57,301
142,295
299,345
238,157
209,210
299,325
290,186
77,188
192,258
318,265
124,115
350,227
200,30
221,236
147,55
298,208
95,216
41,334
176,112
106,344
115,311
22,162
350,58
219,339
281,274
68,140
266,298
202,197
343,307
162,348
64,225
359,167
320,214
57,25
346,273
247,108
35,149
331,265
76,53
232,117
60,90
208,67
85,186
191,53
30,343
232,101
159,239
335,257
131,297
287,358
183,148
141,119
292,134
299,131
305,20
213,106
107,317
325,21
236,150
192,191
9,280
3,360
6,182
94,240
226,159
101,320
324,87
62,6
144,270
304,160
353,222
54,21
192,234
209,273
308,232
351,187
331,302
223,125
154,285
60,273
315,195
54,136
213,135
350,343
197,276
261,108
9,177
143,62
139,10
152,126
159,91
302,167
333,56
306,171
6,157
324,10
323,327
265,27
192,6
345,203
319,162
278,316
247,192
176,29
269,114
90,171
73,239
296,317
206,305
247,38
216,86
238,269
350,109
6,64
131,254
240,351
345,330
279,238
111,347
81,68
228,290
169,186
180,264
174,50
44,5
140,114
50,270
15,258
55,354
55,4
188,137
243,77
320,286
30,267
338,110
191,298
223,114
127,229
164,105
101,56
30,99
178,126
111,212
51,125
80,162
86,293
305,155
174,298
287,192
330,123
178,92
227,267
72,40
2,166
229,63
104,80
306,267
47,15
315,29
146,333
143,296
155,23
24,3
133,255
163,145
347,71
354,308
183,222
166,359
345,12
302,155
150,353
28,156
341,222
51,169
53,84
166,296
78,36
347,336
335,355
155,54
172,285
129,39
218,113
16,11
284,222
131,173
260,335
282,353
255,148
81,99
112,108
290,269
274,36
360,5
324,4
60,77
35,354
94,234
125,21
185,155
319,289
270,51
266,125
68,25
210,156
285,217
228,126
63,40
184,110
52,87
22,264
143,353
216,200
268,191
91,282
202,149
258,44
1,269
100,178
109,345
242,358
133,9
58,158
300,271
4,39
157,148
52,324
28,263
300,50
206,92
179,338
13,147
278,75
153,149
86,144
10,332
85,35
258,233
1,161
210,136
160,185
139,348
0,135
244,124
234,294
47,199
247,58
229,25
331,19
67,47
171,159
48,62
283,45
107,50
186,115
340,260
281,221
81,264
85,172
286,80
103,358
133,14
94,196
82,336
12,58
94,317
256,127
345,319
11,37
270,48
278,293
337,212
68,35
28,156
249,256
21,154
155,78
128,146
330,315
213,4
204,152
276,332
261,183
33,159
61,356
67,267
24,341
124,166
247,150
136,301
146,157
255,313
118,256
104,47
185,111
325,198
323,357
237,190
39,328
30,9
196,298
35,74
218,92
280,41
262,27
234,206
349,122
320,237
83,326
306,142
187,316
23,220
271,247
143,75
107,74
189,97
42,176
82,56
350,358
193,264
302,292
275,353
144,331
245,272
67,39
179,193
22,136
162,277
275,97
242,234
356,273
183,4
150,263
205,59
129,82
33,102
114,176
269,257
254,28
300,267
191,33
48,143
161,226
45,31
199,20
212,1
318,219
88,188
195,214
7,111
234,46
343,214
70,111
32,344
160,93
339,290
287,204
237,34
303,187
36,353
304,275
276,300
205,47
184,352
313,105
328,265
262,332
209,0
331,280
280,306
255,45
57,163
100,2
43,291
167,97
277,28
323,35
274,239
225,164
18,95
190,18
272,352
213,61
263,106
195,170
63,348
194,42
106,195
59,309
38,49
73,37
170,356
267,60
327,280
86,199
283,24
105,125
338,313
306,268
292,297
353,196
197,6
342,339
6,142
90,322
278,20
2,200
79,108
20,177
140,184
57,87
239,237
145,201
359,39
270,257
93,332
157,3
223,237
110,141
358,256
288,263
18,128
201,147
295,27
264,354
187,245
118,331
223,29
107,157
6,109
12,202
72,144
332,141
67,199
314,353
123,154
228,27
88,123
232,312
81,240
253,64
265,317
153,340
105,185
26,194
193,241
38,223
171,76
64,192
205,225
292,109
147,45
318,152
161,9
295,321
184,3
158,286
79,39
205,95
141,73
267,108
351,177
154,192
164,70
169,308
15,189
91,271
131,49
29,200
103,92
348,173
251,12
98,4
152,208
354,157
360,29
102,136
360,159
46,221
230,192
170,332
200,214
160,72
222,215
155,253
301,112
176,295
102,345
239,183
67,351
173,47
142,49
142,277
60,142
11,265
247,340
246,143
270,72
343,278
44,10
304,290
222,213
79,156
21,43
91,230
81,159
12,194
25,199
21,9
101,72
268,233
335,211
287,133
50,346
278,241
217,266
90,71
128,50
23,136
319,319
208,237
66,174
53,135
344,309
227,354
302,195
89,15
65,49
23,105
106,100
96,352
141,306
16,128
87,180
330,49
16,332
298,48
302,244
251,219
95,175
156,121
194,115
135,253
125,153
45,138
24,198
238,302
356,215
76,336
104,114
226,72
1,359
36,281
47,208
139,183
113,167
246,96
12,263
73,299
64,167
7,146
26,14
281,96
352,150
100,231
138,120
228,55
232,202
240,44
140,303
251,286
119,341
203,173
190,291
312,96
235,130
247,52
324,33
166,196
33,219
347,192
198,30
57,133
228,177
104,351
34,291
306,330
111,54
36,179
56,133
74,164
248,320
281,249
359,0
57,128
185,139
147,315
80,245
48,120
160,328
68,261
302,138
338,350
310,283
102,314
220,38
87,78
36,360
211,174
117,141
117,77
25,98
284,7
304,59
117,313
130,16
183,9
194,48
53,88
191,337
215,117
66,177
156,52
74,96
232,32
261,324
293,311
126,297
192,195
74,288
91,114
302,140
278,202
43,133
121,158
226,191
217,269
287,229
238,268
112,191
337,295
7,132
263,314
127,16
214,274
48,112
99,205
179,108
85,36
329,90
47,147
306,166
163,125
64,120
215,353
141,334
262,107
323,38
159,221
214,270
273,230
218,59
293,45
334,62
105,284
18,319
301,316
187,41
218,216
134,56
126,231
307,50
207,115
120,89
168,311
2,347
279,140
258,109
304,222
325,342
102,227
26,111
191,144
112,324
247,7
305,218
185,74
116,354
11,4
276,255
311,102
140,157
58,76
105,127
337,338
79,358
221,233
269,295
82,312
39,251
145,121
56,184
218,115
217,98
197,314
273,342
34,8
91,352
58,349
207,235
175,252
109,221
1,293
46,213
5,304
352,280
275,22
151,250
273,138
314,5
86,146
89,60
279,360
129,120
102,193
93,134
5,221
278,189
6,273
65,7
255,309
150,286
254,320
69,14
88,311
172,279
279,98
295,277
225,158
331,92
231,177
4,295
156,58
193,125
244,106
148,256
217,289
122,167
43,223
351,191
175,343
60,121
193,265
314,184
191,37
240,275
116,352
258,284
23,166
126,42
63,188
243,356
232,78
225,247
178,174
182,334
296,49
120,315
166,170
99,324
264,26
171,151
174,113
292,72
88,138
242,104
236,136
94,73
106,38
324,309
358,75
268,89
213,37
118,199
284,71
212,208
81,169
193,118
191,54
37,275
105,254
150,76
51,113
220,55
188,179
18,19
105,276
297,326
251,235
36,93
67,26
292,351
194,58
26,177
130,294
23,348
146,106
347,197
265,259
300,45
63,255
97,360
134,309
100,96
215,66
131,41
193,248
74,345
68,51
109,208
81,239
156,110
35,125
150,324
157,126
83,193
32,12
198,41
57,325
255,54
281,34
353,282
150,153
83,222
223,265
109,247
106,95
77,130
182,38
318,97
94,57
195,133
1,15
45,130
295,321
182,247
40,10
323,139
131,303
177,205
0,11
348,142
154,211
59,50
218,261
345,109
292,107
298,89
188,315
275,286
317,210
5,257
335,194
244,282
233,323
29,241
212,349
142,16
260,223
159,88
251,31
267,204
141,258
360,228
195,25
155,298
264,224
73,217
136,163
304,200
135,360
71,295
310,193
71,334
101,102
277,311
268,232
218,165
348,300
74,346
238,265
333,263
259,62
210,42
351,48
0,180
275,218
161,150
138,164
157,175
345,202
137,324
353,107
343,44
21,25
221,345
244,244
73,156
270,336
93,131
47,302
279,17
25,218
352,326
243,280
58,160
228,182
141,298
197,165
225,87
357,49
342,276
353,41
43,162
169,73
333,313
26,4
187,344
113,13
348,330
310,71
301,352
279,248
154,213
199,58
36,225
187,283
241,99
258,2
331,331
101,104
128,179
115,205
66,326
336,108
160,25
354,270
168,263
114,270
270,327
149,44
180,239
336,210
360,189
216,133
305,251
122,176
246,195
159,159
269,23
61,227
138,66
165,333
63,131
197,32
303,107
109,145
360,149
216,272
117,15
1,184
161,112
350,68
266,125
59,323
311,192
299,271
94,48
120,268
228,10
130,205
170,246
19,357
60,293
85,76
131,45
137,98
157,173
223,153
217,356
316,338
210,232
266,296
149,354
22,200
24,236
348,146
40,140
310,78
338,159
284,286
197,317
335,103
235,229
286,80
134,188
77,337
97,17
192,116
13,359
83,272
110,138
257,67
72,212
51,255
31,75
139,214
150,300
69,342
255,247
334,116
155,169
83,4
284,27
276,209
59,170
286,62
296,162
241,357
198,342
48,3
179,167
190,21
10,72
11,147
139,15
63,311
65,291
55,203
138,352
61,325
267,252
100,189
248,278
184,312
181,235
279,189
312,100
168,145
89,194
62,336
156,80
195,287
191,5
312,310
37,23
187,115
228,314
276,137
349,273
270,72
338,265
260,90
243,294
97,237
26,318
44,240
74,84
53,175
103,220
8,13
79,259
224,283
160,39
126,32
157,163
149,295
279,112
177,150
162,120
212,58
189,284
9,179
114,98
98,39
18,39
263,175
53,208
330,182
9,279
203,6
164,220
170,149
122,37
44,85
316,217
162,80
146,276
63,295
326,315
97,282
338,76
163,295
143,57
225,25
163,205
241,126
36,347
97,10
312,115
288,281
167,187
15,64
148,18
57,100
85,172
250,100
297,78
87,284
299,222
198,285
159,346
6,89
208,168
23,138
134,165
196,245
245,6
134,69
132,284
292,300
245,257
332,267
340,96
31,175
211,28
280,27
114,217
5,207
145,353
319,107
100,199
230,234
293,111
184,219
309,191
138,299
231,298
143,254
354,301
303,261
180,211
22,198
309,135
180,166
283,159
156,196
155,353
99,142
339,105
318,308
35,232
63,250
182,260
151,323
112,138
360,284
84,91
123,152
97,199
141,331
33,191
145,232
178,299
137,281
159,215
262,306
194,355
156,334
242,76
109,207
341,234
160,99
315,60
95,214
255,121
45,135
0,139
168,149
205,292
163,354
106,36
215,36
331,91
226,92
197,343
173,37
280,9
315,224
197,163
75,46
128,312
134,217
299,268
326,138
96,351
3,270
176,84
295,211
345,341
306,200
358,80
257,327
64,212
123,214
131,21
117,253
8,99
186,41
111,35
337,200
116,119
274,93
103,171
139,189
66,177
81,133
238,266
121,130
351,54
177,197
85,12
71,3
53,334
211,127
351,18
271,182
26,77
177,63
122,356
6,257
94,49
254,248
356,224
258,326
184,191
340,62
264,99
313,149
174,287
168,33
326,203
226,70
261,342
125,44
341,259
74,353
220,324
294,95
184,229
256,168
275,14
288,90
54,155
172,11
97,4
346,67
2,212
151,168
115,183
160,327
245,305
232,268
261,298
162,348
151,226
234,74
177,79
173,312
180,37
315,147
270,313
237,73
43,318
339,1
358,303
108,123
100,114
148,149
63,297
139,127
318,208
269,47
280,27
202,39
191,59
107,241
264,250
285,58
39,66
102,205
61,166
50,134
163,13
160,153
183,336
120,65
12,350
237,299
83,127
100,64
275,154
274,235
123,288
299,45
219,40
45,74
179,253
162,312
350,128
323,200
136,36
3,303
74,358
159,252
308,13
352,233
52,107
57,209
215,281
49,186
341,6
120,222
94,328
276,143
299,40
343,80
333,231
5,140
42,285
290,244
278,245
309,246
49,76
359,354
101,360
100,196
90,282
262,253
221,205
335,348
283,269
143,48
323,105
268,242
13,342
42,315
279,40
93,50
273,173
104,284
73,270
10,305
354,175
264,206
36,139
109,259
21,321
17,69
311,279
98,314
263,29
246,182
249,279
136,3
262,62
202,342
245,215
186,26
215,346
70,111
343,100
93,212
57,7
28,57
207,337
99,205
218,15
150,85
249,353
191,352
43,217
291,285
358,34
212,121
38,59
74,24
101,306
247,224
130,15
58,173
349,281
81,196
262,5
94,147
350,16
233,178
227,126
16,147
215,312
258,237
181,1
120,337
160,82
199,242
82,289
203,325
358,162
329,291
255,324
137,52
222,355
193,267
319,154
238,281
148,164
8,266
152,284
333,273
176,117
224,44
341,121
160,5
202,338
228,85
271,285
69,119
108,4
144,52
31,88
109,233
177,205
86,86
151,37
217,301
290,201
168,31
152,236
25,229
258,87
65,222
335,360
55,226
68,301
140,6
254,204
164,298
43,342
154,99
55,305
287,60
106,135
91,311
68,158
94,327
8,270
45,109
195,168
105,213
20,341
105,217
202,146
69,350
15,208
330,29
270,124
124,206
171,77
329,135
263,152
257,299
350,174
